,Path,CBO,CC,DIT,LCOM,LOC,NOC,RFC,WMC,class_frequency,will_change,number_of_changes,change_probability
10275,10275,0,10,0,0.67,10,0,0,2,2,0,0,0
10276,10276,0,10,0,0.67,10,0,0,2,2,0,0,0
10277,10277,0,8,0,0.67,7,0,0,2,2,0,0,0
10278,10278,0,10,0,0.67,10,0,0,2,2,0,0,0
10279,10279,0,8,0,0.67,7,0,0,2,2,0,0,0
10280,10280,0,10,0,0.67,10,0,0,2,2,0,0,0
10281,10281,0,8,0,0.67,11,0,0,2,2,0,0,0
10282,10282,0,8,0,0.67,11,0,0,2,2,0,0,0
10283,10283,0,8,0,0.67,7,0,0,2,2,0,0,0
10284,10284,0,8,0,0.67,11,0,0,2,2,0,0,0
10285,10285,1,8,0,0.67,9,0,3,2,2,0,0,0
10286,10286,1,8,0,0.67,9,0,2,2,2,0,0,0
10287,10287,1,8,0,0.67,7,0,2,2,2,0,0,0
10288,10288,2,16,0,0.67,39,0,10,2,2,0,0,0
10289,10289,1,8,0,0.67,7,0,2,2,2,0,0,0
10290,10290,0,10,0,0.67,8,0,0,2,2,0,0,0
10291,10291,0,14,0,0.67,12,0,0,2,2,0,0,0
10292,10292,0,10,0,0.67,18,0,0,2,2,0,0,0
10293,10293,0,10,0,0.67,8,0,0,2,2,0,0,0
10294,10294,0,14,0,0.67,14,0,0,2,2,0,0,0
10295,10295,0,8,0,0.67,43,0,0,2,2,0,0,0
10296,10296,0,10,0,0.67,8,0,0,2,2,0,0,0
10297,10297,0,10,0,0.67,16,0,0,2,2,0,0,0
10298,10298,0,10,0,0.67,8,0,0,2,2,0,0,0
10299,10299,0,14,0,0.67,16,0,0,2,2,0,0,0
10300,10300,1,12,0,0.67,15,0,2,2,2,0,0,0
10301,10301,1,12,0,0.67,23,0,4,2,2,0,0,0
10302,10302,1,14,0,0.67,18,0,2,2,2,0,0,0
10303,10303,0,14,0,0.67,16,0,0,2,2,0,0,0
10304,10304,4,14,0,0.67,28,0,10,2,2,0,0,0
10305,10305,1,8,0,0.67,9,0,2,2,2,0,0,0
10306,10306,2,10,0,0.67,18,0,8,2,2,0,0,0
10307,10307,1,12,0,0.67,19,0,2,2,2,0,0,0
10308,10308,1,8,0,0.67,11,0,2,2,2,0,0,0
10309,10309,0,8,0,0.67,7,0,0,2,2,0,0,0
10310,10310,0,6,0,0.67,8,0,0,2,2,0,0,0
10311,10311,0,12,0,0.67,19,0,0,2,2,0,0,0
10312,10312,0,10,0,0.67,10,0,0,2,2,0,0,0
10313,10313,0,10,0,0.67,10,0,0,2,2,0,0,0
10314,10314,0,10,0,0.67,14,0,0,2,2,0,0,0
10315,10315,1,8,0,0.67,7,0,2,2,2,0,0,0
10316,10316,0,8,0,0.67,7,0,0,2,2,0,0,0
10317,10317,0,8,0,0.67,11,0,0,2,2,0,0,0
10318,10318,0,8,0,0.67,7,0,0,2,2,0,0,0
10319,10319,0,8,0,0.67,7,0,0,2,2,0,0,0
10320,10320,0,10,0,0.67,8,0,0,2,2,0,0,0
10321,10321,0,12,0,0.67,13,0,0,2,2,0,0,0
10322,10322,0,16,0,0.67,19,0,0,2,2,0,0,0
10323,10323,1,14,0,0.67,24,0,2,2,2,0,0,0
10324,10324,0,14,0,0.67,16,0,0,2,2,0,0,0
10325,10325,5,32,0,0.67,71,0,11,2,2,0,0,0
10326,10326,0,10,0,0.67,8,0,0,2,2,0,0,0
10327,10327,5,15,2,0,15,0,1,0,2,0,0,0
10328,10328,0,9,0,0,9,0,0,0,2,0,0,0
10329,10329,3,5,3,0,5,0,2,0,2,0,0,0
10330,10330,6,11,3,0,14,0,6,2,2,0,0,0
10331,10331,3,4,2,0,4,0,3,0,2,0,0,0
10332,10332,5,7,3,0.71,9,0,2,0,2,0,0,0
10333,10333,3,7,3,0,7,0,1,0,2,0,0,0
10334,10334,5,22,2,0,31,0,9,0,2,0,0,0
10335,10335,0,9,0,0.6,11,0,0,0,2,0,0,0
10336,10336,5,14,0,0.67,16,0,1,1,2,0,0,0
10337,10337,5,13,2,0,14,0,1,0,2,0,0,0
10338,10338,8,51,2,0,51,2,1,0,2,0,0,0
10339,10339,5,17,0,0.67,25,0,2,1,2,0,0,0
10340,10340,0,9,0,0,9,0,0,0,2,0,0,0
10341,10341,0,43,0,0,43,0,0,0,2,0,0,0
10342,10342,3,1,0,0,2,0,2,0,2,0,0,0
10343,10343,4,1,0,0,2,0,2,0,2,0,0,0
10344,10344,5,1,0,0,3,0,8,0,2,0,0,0
10345,10345,9,3,0,0,20,0,17,0,2,0,0,0
10346,10346,9,4,0,0,20,0,12,0,2,0,0,0
10347,10347,9,16,0,0,52,0,22,0,2,0,0,0
10348,10348,5,1,0,0,2,0,5,0,2,0,0,0
10349,10349,6,1,0,0,4,0,8,0,2,0,0,0
10350,10350,5,2,0,0.25,6,0,3,1,2,0,0,0
10351,10351,8,19,0,0.7,46,0,10,4,2,0,0,0
10352,10352,3,3,0,0,6,0,9,0,2,0,0,0
10353,10353,3,3,0,0,7,0,10,0,2,0,0,0
10354,10354,1,1,0,0,1,0,0,0,2,0,0,0
10355,10355,5,6,0,0,7,0,4,1,2,0,0,0
10356,10356,5,2,0,0.25,6,0,3,1,2,0,0,0
10357,10357,15,32,0,0.6,76,0,26,4,2,0,0,0
10358,10358,3,3,0,0,6,0,7,0,2,0,0,0
10359,10359,3,3,0,0,7,0,8,0,2,0,0,0
10360,10360,5,6,0,0,7,0,4,1,2,0,0,0
10361,10361,3,1,0,0,2,0,2,0,2,0,0,0
10362,10362,7,1,0,0,4,0,5,0,2,0,0,0
10363,10363,4,1,0,0,3,0,3,0,2,0,0,0
10364,10364,4,1,0,0,5,0,8,0,2,0,0,0
10365,10365,8,16,0,0.67,40,0,12,2,2,0,0,0
10366,10366,1,5,0,0,11,0,2,1,2,0,0,0
10367,10367,2,1,2,0,1,0,1,0,2,0,0,0
10368,10368,0,0,0,0,0,0,0,0,2,0,0,0
10369,10369,0,33,0,0,55,0,0,4,2,1,0,0
10370,10370,0,11,0,0,23,3,0,4,2,0,0,0
10371,10371,0,0,0,0,0,0,0,0,2,0,0,0
10372,10372,2,11,0,0,11,0,5,2,2,0,0,0
10373,10373,0,0,0,0,0,0,0,0,2,0,0,0
10374,10374,0,1,0,0,1,0,0,0,2,0,0,0
10375,10375,0,6,0,0,11,0,0,1,2,0,0,0
10376,10376,0,0,0,0,0,0,0,0,2,0,0,0
10377,10377,0,0,0,0,0,0,0,0,2,0,0,0
10378,10378,0,1,0,0,1,0,0,0,2,0,0,0
10379,10379,0,4,0,0,4,0,0,0,2,0,0,0
10380,10380,0,9,0,0,9,0,0,0,2,0,0,0
10381,10381,0,4,0,0,4,0,0,0,2,0,0,0
10382,10382,43,79,0,0.77,279,0,212,44,2,1,1,0.5
10384,10384,9,26,0,0.67,50,0,26,2,2,0,0,0
10385,10385,1,10,0,0.67,12,0,3,2,2,0,0,0
10386,10386,1,10,0,0.67,14,0,2,2,2,0,0,0
10387,10387,2,20,0,0.67,31,0,5,2,2,0,0,0
10388,10388,1,8,0,0.67,7,0,2,2,2,0,0,0
10389,10389,0,10,0,0.67,10,0,0,2,2,0,0,0
10390,10390,0,16,0,0.67,19,0,0,2,2,0,0,0
10391,10391,0,14,0,0.67,16,0,0,2,2,0,0,0
10392,10392,1,8,0,0.67,9,0,3,2,2,0,0,0
10393,10393,0,16,0,0.67,31,0,0,2,2,0,0,0
10394,10394,1,10,0,0.67,22,0,4,2,2,0,0,0
10395,10395,0,10,0,0.67,10,0,0,2,2,0,0,0
10396,10396,0,10,0,0.67,8,0,0,2,2,0,0,0
10397,10397,0,10,0,0.67,16,0,0,2,2,0,0,0
10398,10398,0,10,0,0.67,38,0,0,2,2,0,0,0
10399,10399,0,10,0,0.67,16,0,0,2,2,0,0,0
10400,10400,0,10,0,0.67,8,0,0,2,2,0,0,0
10401,10401,0,8,0,0.67,7,0,0,2,2,0,0,0
10402,10402,1,10,0,0.67,18,0,2,2,2,0,0,0
10403,10403,2,10,0,0.67,16,0,5,2,2,0,0,0
10404,10404,0,14,0,0.67,16,0,0,2,2,0,0,0
10405,10405,0,26,0,0.67,34,0,0,2,2,0,0,0
10406,10406,0,12,0,0.67,13,0,0,2,2,0,0,0
10407,10407,2,10,0,0.67,16,0,5,2,2,0,0,0
10408,10408,6,1,3,0,2,0,1,0,2,0,0,0
10409,10409,6,1,3,0,2,0,1,0,2,0,0,0
10410,10410,11,4,3,0,88,0,16,3,2,0,0,0
10411,10411,0,6,0,0.67,12,0,0,2,2,0,0,0
10412,10412,0,8,0,0.67,7,0,0,2,2,0,0,0
10413,10413,1,7,0,0.33,8,0,1,0,2,0,0,0
10414,10414,2,15,0,0.67,28,0,1,1,2,0,0,0
10415,10415,0,7,0,0,7,0,0,0,2,0,0,0
10416,10416,1,3,0,0.33,4,0,1,0,2,0,0,0
10417,10417,0,7,0,0,7,0,0,0,2,0,0,0
10418,10418,6,1,3,0,2,0,1,0,2,0,0,0
10419,10419,6,1,3,0,2,0,1,0,2,0,0,0
10420,10420,14,13,3,0.12,95,0,22,7,2,0,0,0
10421,10421,1,7,0,0,7,15,0,0,1,0,0,0
10423,10423,0,2,0,0,2,0,0,1,2,0,0,0
10424,10424,6,1,3,0,2,0,1,0,2,0,0,0
10425,10425,13,3,3,0,72,0,19,1,2,0,0,0
10426,10426,6,1,3,0,2,0,1,0,2,0,0,0
10427,10427,15,15,3,0.5,61,0,15,3,2,0,0,0
10428,10428,13,3,3,0,56,0,16,1,2,0,0,0
10429,10429,6,1,3,0,2,0,1,0,2,0,0,0
10430,10430,12,8,3,0,29,0,10,1,2,0,0,0
10431,10431,6,1,3,0,2,0,1,0,2,0,0,0
10432,10432,6,1,3,0,2,0,1,0,2,0,0,0
10433,10433,56,95,2,0.98,190,0,51,0,2,0,0,0
10434,10434,0,0,0,0,0,0,0,0,2,0,0,0
10435,10435,0,0,0,0,0,0,0,0,2,0,0,0
10436,10436,2,1,2,0,1,0,1,0,2,0,0,0
10437,10437,0,0,0,0,0,0,0,0,2,0,0,0
10438,10438,0,0,0,0,0,0,0,0,2,0,0,0
10439,10439,0,0,0,0,0,0,0,0,2,0,0,0
10440,10440,0,11,0,0,28,0,0,2,2,0,0,0
10441,10441,1,23,0,0,62,0,2,16,2,0,0,0
10442,10442,1,10,0,0,28,0,11,4,2,0,0,0
10443,10443,0,1,0,0,1,0,0,0,2,0,0,0
10444,10444,0,0,0,0,0,0,0,0,2,0,0,0
10445,10445,0,0,0,0,0,0,0,0,2,0,0,0
10446,10446,2,1,2,0,1,0,1,0,2,0,0,0
10447,10447,0,0,0,0,0,0,0,0,2,0,0,0
10448,10448,0,3,0,0,3,0,0,0,2,0,0,0
10449,10449,0,25,0,0,25,0,0,0,2,0,0,0
10450,10450,4,4,2,0,23,0,3,3,2,0,0,0
10451,10451,3,7,0,0,12,0,0,2,2,0,0,0
10452,10452,5,5,2,0,30,0,6,2,2,0,0,0
10453,10453,7,9,2,0.25,38,0,6,3,2,0,0,0
10454,10454,4,6,2,0,34,0,3,3,2,0,0,0
10455,10455,4,7,0,0.33,13,0,3,2,2,0,0,0
10456,10456,1,2,0,0,2,0,2,1,2,0,0,0
10459,10459,0,1,0,0,4,0,0,1,2,0,0,0
10460,10460,0,1,0,0,4,0,0,1,2,0,0,0
10461,10461,1,3,0,0,3,0,1,1,2,0,0,0
10462,10462,8,73,0,0,278,0,46,21,2,1,1,0.5
10463,10463,4,6,2,0,6,0,3,0,2,0,0,0
10464,10464,0,5,0,0,5,0,0,0,2,0,0,0
10465,10465,11,42,2,0,55,0,1,0,2,0,0,0
10466,10466,6,31,2,0.89,39,2,2,0,2,0,0,0
10467,10467,0,22,0,0.67,20,0,0,2,2,0,0,0
10468,10468,0,8,0,0.67,7,0,0,2,2,0,0,0
10469,10469,0,16,0,0.67,19,0,0,2,2,0,0,0
10470,10470,0,8,0,0.67,7,0,0,2,2,0,0,0
10471,10471,0,8,0,0.67,7,0,0,2,2,0,0,0
10472,10472,0,8,0,0.67,7,0,0,2,2,0,0,0
10473,10473,3,7,0,0,8,0,0,0,2,0,0,0
10474,10474,0,22,0,0,26,0,0,0,2,0,0,0
10475,10475,1,13,0,0,13,0,0,0,2,0,0,0
10476,10476,1,3,2,0,3,0,1,0,2,0,0,0
10477,10477,0,13,0,0,13,1,0,0,2,0,0,0
10478,10478,1,15,0,0,15,1,0,0,2,0,0,0
10479,10479,1,9,0,0,10,2,0,0,2,0,0,0
10480,10480,0,12,0,0.67,13,0,0,2,2,0,0,0
10481,10481,0,8,0,0.67,7,0,0,2,2,0,0,0
10482,10482,0,8,0,0.67,7,0,0,2,2,0,0,0
10483,10483,0,10,0,0.67,10,0,0,2,2,0,0,0
10484,10484,0,8,0,0.67,7,0,0,2,2,0,0,0
10485,10485,0,8,0,0.67,7,0,0,2,2,0,0,0
10486,10486,0,10,0,0.67,10,0,0,2,2,0,0,0
10487,10487,0,8,0,0.67,7,0,0,2,2,0,0,0
10488,10488,4,15,2,0.62,16,0,8,1,2,0,0,0
10489,10489,1,15,2,0,15,0,1,0,2,0,0,0
10490,10490,17,1,2,0,1,0,16,8,2,0,1,0.5
10491,10491,1,9,0,0,9,0,0,2,2,0,0,0
10492,10492,0,7,0,0,7,0,0,0,2,0,0,0
10493,10493,0,17,0,0,22,0,0,0,2,0,0,0
10494,10494,0,8,0,0.67,7,0,0,2,2,0,0,0
10495,10495,1,8,0,0.67,11,0,4,2,2,0,0,0
10496,10496,2,10,0,0.67,12,0,5,2,2,0,0,0
10497,10497,0,10,0,0.67,10,0,0,2,2,0,0,0
10498,10498,0,8,0,0.67,7,0,0,2,2,0,0,0
10499,10499,1,8,0,0.67,7,0,2,2,2,0,0,0
10500,10500,1,20,0,0.67,37,0,2,2,2,0,0,0
10501,10501,4,15,0,0.5,16,0,1,1,2,0,0,0
10502,10502,0,9,0,0,9,0,0,0,2,0,0,0
10503,10503,0,15,0,0,17,0,0,0,2,0,0,0
10504,10504,5,33,0,0,33,0,0,0,2,0,0,0
10505,10505,3,7,0,0,8,0,0,0,2,0,0,0
10506,10506,0,17,0,0,71,0,0,0,2,0,0,0
10507,10507,1,23,0,1,23,0,0,0,2,0,0,0
10508,10508,0,11,0,0,17,0,0,0,2,0,0,0
10509,10509,0,25,0,0,25,2,0,0,2,0,0,0
10510,10510,0,5,0,0,5,0,0,0,2,0,0,0
10511,10511,2,9,0,0,9,0,0,0,2,0,0,0
10512,10512,1,9,0,0,9,0,0,0,2,0,0,0
10513,10513,3,5,0,0,5,0,0,0,2,0,0,0
10514,10514,0,15,0,0,16,2,0,0,2,0,0,0
10515,10515,2,25,0,0,37,2,0,0,2,0,0,0
10516,10516,0,5,0,0,5,0,0,0,2,0,0,0
10517,10517,1,3,2,0,3,0,1,0,2,0,0,0
10518,10518,5,7,3,0,7,0,1,0,2,0,0,0
10519,10519,4,14,0,0.67,24,0,12,2,2,0,0,0
10520,10520,3,28,0,0.67,39,0,9,2,2,0,0,0
10521,10521,1,16,0,0.67,23,0,4,2,2,0,0,0
10522,10522,1,8,0,0.67,7,0,2,2,2,0,0,0
10523,10523,0,6,0,0.67,4,0,0,2,2,0,0,0
10524,10524,0,8,0,0.67,7,0,0,2,2,0,0,0
10525,10525,1,8,0,0.67,11,0,4,2,2,0,0,0
10526,10526,2,10,0,0.67,16,0,7,2,2,0,0,0
10527,10527,2,1,2,0,1,0,1,0,2,0,1,0.5
10528,10528,2,5,2,0.33,6,0,2,0,2,0,0,0
10529,10529,97,2,0,0,36,0,0,1,2,1,0,0
10530,10530,56,2,0,0,29,0,0,1,2,1,0,0
10531,10531,5,4,0,0,6,0,3,1,2,0,0,0
10532,10532,0,2,0,0,4,0,0,2,2,0,0,0
10533,10533,0,5,0,0,8,0,0,0,2,0,0,0
10534,10534,0,7,0,0,14,0,0,4,2,0,0,0
10535,10535,9,14,0,0,10,0,9,1,2,0,0,0
10536,10536,145,488,0,0,350,0,275,36,2,0,1,0.5
10537,10537,0,7,0,0,7,0,0,0,2,0,0,0
10538,10538,4,3,3,0,4,0,2,0,2,0,0,0
10539,10539,1,15,0,0,15,0,0,0,2,0,0,0
10540,10540,0,5,0,0,5,5,0,0,2,0,0,0
10541,10541,1,13,0,0,13,0,0,0,2,0,0,0
10542,10542,5,17,0,0,22,2,0,1,2,0,0,0
10543,10543,5,3,3,0,3,0,5,0,2,0,0,0
10544,10544,6,5,3,0,5,0,5,0,2,0,0,0
10545,10545,6,20,2,0.33,23,2,2,0,2,0,0,0
10546,10546,2,11,2,0.71,11,0,2,0,2,0,0,0
10547,10547,3,3,2,0,3,0,1,0,2,0,0,0
10548,10548,1,1,0,0,1,0,0,0,2,0,0,0
10549,10549,1,5,0,0,5,0,0,0,2,0,0,0
10550,10550,2,5,2,0.6,5,0,2,0,2,0,0,0
10551,10551,3,3,2,0,3,0,1,0,2,0,0,0
10552,10552,1,7,0,0.6,7,0,1,0,2,0,0,0
10553,10553,4,5,2,0,5,0,1,0,2,0,0,0
10554,10554,0,21,0,0,21,0,0,0,2,0,0,0
10555,10555,4,3,3,0,3,0,1,0,2,0,0,0
10556,10556,2,9,2,0,10,0,2,0,2,0,0,0
10557,10557,2,9,2,0,10,0,2,0,2,0,0,0
10558,10558,1,7,0,0,7,0,0,0,2,0,0,0
10559,10559,3,3,2,0,3,0,1,0,2,0,0,0
10560,10560,3,12,0,0.5,13,0,1,0,2,0,0,0
10561,10561,2,3,0,0,4,0,0,0,2,0,0,0
10562,10562,1,5,0,0,5,0,0,0,2,0,0,0
10563,10563,1,7,0,0.6,7,0,1,0,2,0,0,0
10564,10564,3,3,2,0,3,0,1,0,2,0,0,0
10566,10566,10,9,4,0.67,16,4,13,1,2,0,0,0
10567,10567,8,12,0,0.33,28,0,5,2,2,1,0,0
10568,10568,3,2,5,0,3,0,1,1,2,1,0,0
10569,10569,64,167,5,0.91,491,0,125,32,2,1,1,0.5
10570,10570,2,11,0,0.71,14,0,1,0,2,0,0,0
10571,10571,4,19,0,0,28,0,10,2,2,0,0,0
10572,10572,0,4,0,0,17,0,0,0,2,0,0,0
10573,10573,0,13,0,0,13,0,0,0,2,0,0,0
10574,10574,4,25,0,0,25,0,0,0,2,0,0,0
10575,10575,1,9,2,0,9,0,1,0,2,0,0,0
10576,10576,4,3,3,0,3,0,1,0,2,0,0,0
10577,10577,1,5,2,0,5,0,1,0,2,0,0,0
10578,10578,3,14,0,0,20,0,6,0,2,0,0,0
10579,10579,1,3,0,0,4,0,0,0,2,0,0,0
10580,10580,1,7,0,0.33,8,0,1,0,2,0,0,0
10581,10581,2,7,0,0.33,8,0,1,0,2,0,0,0
10582,10582,4,7,0,0.6,10,0,4,2,2,0,0,0
10583,10583,0,10,0,0.67,10,0,0,2,2,0,0,0
10584,10584,0,10,0,0.67,10,0,0,2,2,0,0,0
10585,10585,0,6,0,0.67,12,0,0,2,2,0,0,0
10586,10586,0,10,0,0.67,10,0,0,2,2,0,0,0
10587,10587,0,10,0,0.67,8,0,0,2,2,0,0,0
10588,10588,0,10,0,0.67,10,0,0,2,2,0,0,0
10589,10589,0,20,0,0.67,19,0,0,2,2,0,0,0
10590,10590,12,9,0,0.25,28,0,14,1,2,0,0,0
10591,10591,19,7,0,0,14,0,17,1,2,0,0,0
10592,10592,22,25,0,0,113,0,33,2,2,0,0,0
10593,10593,18,28,0,0,75,0,26,1,2,0,0,0
10594,10594,18,11,0,0,35,0,30,1,2,0,0,0
10595,10595,8,2,0,0,9,0,8,1,2,0,0,0
10596,10596,14,9,0,0.25,18,0,15,1,2,0,0,0
10597,10597,23,19,0,0,103,0,38,1,2,0,0,0
10598,10598,23,19,0,0,104,0,38,1,2,0,0,0
10599,10599,14,9,0,0,12,0,22,1,2,0,0,0
10600,10600,21,13,0,0,49,0,30,1,2,0,0,0
10601,10601,14,9,0,0,24,0,20,1,2,0,0,0
10602,10602,15,10,0,0.25,18,0,17,1,2,0,0,0
10603,10603,2,9,0,0,9,0,0,0,2,0,0,0
10604,10604,0,0,0,0,0,0,0,0,2,0,0,0
10605,10605,9,50,0,0.81,92,0,26,9,2,0,0,0
10606,10606,2,23,0,0.71,26,0,1,0,2,0,0,0
10607,10607,8,21,3,0,19,0,4,1,2,0,0,0
10608,10608,9,49,2,0,46,0,11,5,2,0,0,0
10609,10609,9,33,3,0,42,0,12,3,2,0,0,0
10610,10610,4,11,3,0,11,0,1,0,2,0,0,0
10611,10611,1,9,2,0,9,0,1,0,2,0,0,0
10612,10612,0,7,0,0,7,0,0,0,2,0,0,0
10613,10613,3,5,2,0.6,6,0,2,0,2,0,0,0
10614,10614,8,23,0,0,29,0,2,1,2,0,0,0
10615,10615,3,6,3,0,6,0,1,0,2,0,0,0
10616,10616,5,7,2,0.6,8,0,3,0,2,0,0,0
10617,10617,1,15,0,0,15,0,0,0,2,0,0,0
10618,10618,2,7,0,0.33,8,0,1,0,2,0,0,0
10619,10619,3,16,0,0,23,0,8,0,2,0,0,0
10620,10620,4,15,0,0,21,0,0,1,2,0,0,0
10621,10621,0,13,0,0,13,0,0,0,2,0,0,0
10622,10622,1,30,0,0,34,0,0,0,2,0,0,0
10623,10623,6,3,3,0,21,0,3,2,2,0,0,0
10624,10624,6,1,3,0,2,0,1,0,2,0,0,0
10625,10625,10,14,2,0,16,0,6,0,2,0,0,0
10626,10626,7,13,2,0,13,0,4,0,2,0,0,0
10627,10627,6,14,0,0,26,0,3,1,2,0,0,0
10628,10628,0,1,0,0,1,0,0,1,2,0,0,0
10629,10629,0,2,0,0,78,0,0,1,2,1,0,0
10631,10631,25,11,0,0,44,0,18,3,2,1,0,0
10633,10633,1,1,0,0,1,0,1,1,2,0,0,0
10635,10635,5,3,0,0,24,0,4,1,2,0,0,0
10636,10636,7,16,0,0,24,0,41,3,2,0,0,0
10637,10637,4,9,0,0.33,9,0,1,0,2,0,0,0
10638,10638,0,9,0,0,9,2,0,0,2,0,0,0
10639,10639,1,9,2,0,9,0,1,0,2,0,0,0
10640,10640,7,30,0,0.78,39,0,13,2,2,0,0,0
10641,10641,0,16,0,0,44,0,0,0,2,0,0,0
10642,10642,1,5,0,0,5,2,0,0,2,0,0,0
10643,10643,2,7,0,0.33,8,0,1,0,2,0,0,0
10644,10644,4,9,0,0.6,13,0,5,2,2,0,0,0
10645,10645,35,50,6,0.75,195,0,46,9,2,0,0,0
10646,10646,11,12,6,0,28,0,7,2,2,0,0,0
10647,10647,40,145,6,0,743,0,101,9,2,0,0,0
10648,10648,23,22,6,0.62,102,0,30,7,2,0,0,0
10649,10649,24,32,6,0.71,130,0,35,6,2,0,0,0
10650,10650,8,4,0,0,19,0,8,0,2,0,0,0
10651,10651,3,6,0,0,5,0,4,0,2,0,0,0
10652,10652,17,20,0,0,50,0,26,0,2,0,0,0
10653,10653,11,7,0,0,35,0,15,0,2,0,0,0
10654,10654,8,6,0,0,13,0,16,0,2,0,0,0
10655,10655,6,9,0,0.5,15,0,5,2,2,0,0,0
10656,10656,7,4,0,0,11,0,12,0,2,0,0,0
10657,10657,4,6,0,0.5,13,0,2,2,2,0,0,0
10658,10658,7,11,0,0.67,29,0,3,4,2,0,0,0
10659,10659,9,4,0,0,19,0,10,0,2,0,0,0
10660,10660,9,4,0,0,19,0,10,0,2,0,0,0
10661,10661,8,4,0,0,19,0,8,0,2,0,0,0
10662,10662,2,7,0,0,8,10,1,0,2,0,0,0
10663,10663,2,19,0,0,19,0,0,0,2,0,0,0
10664,10664,1,10,0,0,16,0,0,3,2,0,0,0
10665,10665,0,10,0,0,16,0,0,3,2,0,0,0
10666,10666,4,26,0,0.6,29,0,1,0,2,0,0,0
10667,10667,4,3,3,0,3,0,1,0,2,0,0,0
10668,10668,1,11,2,0,11,0,1,0,2,0,0,0
10669,10669,0,5,0,0.67,9,0,0,2,2,0,0,0
10670,10670,0,13,0,0,21,0,0,4,2,0,0,0
10671,10671,0,22,0,0,36,0,0,7,2,0,0,0
10672,10672,0,10,0,0,16,0,0,3,2,0,0,0
10673,10673,2,3,2,0.33,3,0,2,0,2,0,0,0
10674,10674,4,3,2,0,4,0,3,0,2,0,0,0
10675,10675,2,7,0,0,8,1,1,0,2,0,0,0
10676,10676,1,3,0,0,3,0,0,0,2,0,0,0
10677,10677,1,5,0,0,5,0,0,0,2,0,0,0
10678,10678,2,24,0,0.83,30,2,1,0,2,0,0,0
10679,10679,1,5,0,0.67,9,0,0,2,2,0,0,0
10680,10680,0,7,0,0,11,0,0,2,2,0,0,0
10681,10681,23,38,6,0.44,118,0,35,8,2,0,0,0
10682,10682,21,28,6,0,113,0,23,8,2,0,0,0
10683,10683,0,1,0,0,1,1,0,0,2,0,0,0
10684,10684,1,7,0,0,7,0,0,0,2,0,0,0
10685,10685,1,9,2,0,9,0,1,0,2,0,0,0
10686,10686,2,11,0,0,11,0,0,0,2,0,1,0.5
10687,10687,2,5,0,1,5,0,0,0,1,0,0,0
10688,10688,23,23,6,0.56,119,0,32,8,2,0,0,0
10689,10689,23,23,6,0.56,119,0,32,8,2,0,0,0
10690,10690,22,25,6,0,109,0,22,7,2,0,0,0
10691,10691,1,5,0,0.33,6,5,1,0,2,0,0,0
10692,10692,1,3,0,0,3,0,0,0,2,0,0,0
10693,10693,2,5,2,0.6,5,0,2,0,2,0,0,0
10694,10694,3,3,2,0,3,0,1,0,2,0,0,0
10695,10695,1,5,0,0,5,0,0,0,2,0,0,0
10696,10696,1,5,0,0,5,0,0,0,2,0,0,0
10697,10697,1,3,0,0,3,0,0,0,2,0,0,0
10698,10698,2,9,2,0.6,11,0,2,0,2,0,0,0
10699,10699,14,6,0,0,10,0,16,1,2,0,0,0
10700,10700,44,119,2,0.6,180,0,101,19,2,0,0,0
10701,10701,21,18,0,0.25,29,0,25,1,2,0,0,0
10702,10702,21,3,0,0,12,0,14,1,2,0,0,0
10703,10703,9,3,0,0,5,0,14,1,2,0,0,0
10704,10704,12,8,0,0.25,15,0,12,1,2,0,0,0
10705,10705,19,7,0,0,13,0,15,1,2,0,0,0
10706,10706,15,2,2,0.25,7,0,14,1,2,0,0,0
10707,10707,22,6,0,0.33,23,0,19,2,2,0,0,0
10708,10708,3,8,0,0.5,12,1,2,5,2,0,0,0
10709,10709,0,16,0,0,33,0,0,1,2,1,0,0
10712,10712,0,1,0,0,0,0,0,1,2,0,0,0
10713,10713,1,4,0,0,7,0,0,1,2,0,0,0
10714,10714,0,1,0,0,5,0,0,1,2,1,0,0
10715,10715,1,18,0,0,46,0,1,3,2,1,0,0
10716,10716,0,6,0,0,3,0,0,1,2,0,0,0
10717,10717,3,8,0,0,35,0,4,1,2,1,0,0
10718,10718,8,30,0,0,70,0,12,4,2,1,0,0
10719,10719,0,3,0,0,8,0,0,1,2,1,0,0
10721,10721,0,6,0,0,7,0,0,2,2,1,0,0
10722,10722,1,11,0,0,16,0,1,3,2,0,0,0
10723,10723,1,15,0,0,15,0,0,0,2,0,0,0
10724,10724,4,4,2,0,8,0,6,0,2,0,0,0
10725,10725,5,13,0,0,23,0,36,2,2,0,0,0
10726,10726,5,7,2,1,12,0,4,2,2,0,0,0
10727,10727,0,40,0,0,62,0,0,0,2,0,0,0
10728,10728,5,31,0,0,31,0,0,0,2,0,0,0
10729,10729,3,7,0,0,8,0,0,0,2,0,0,0
10730,10730,0,17,0,0,63,0,0,0,2,0,0,0
10731,10731,1,11,0,0,11,0,0,0,2,0,0,0
10732,10732,4,4,2,0,8,0,6,0,2,0,0,0
10733,10733,3,11,0,0,16,0,3,1,2,0,0,0
10734,10734,5,7,2,1,12,0,4,2,2,0,0,0
10735,10735,0,40,0,0,62,0,0,0,2,0,0,0
10736,10736,1,3,0,0,3,2,0,0,2,0,0,0
